timestamp_utc,source,people_count,yolo_person_present,prompt,gpt_model,detail,description
2026-02-19T18:19:30+00:00,laptop_webcam,1,1,"You are analyzing a camera frame for child safety monitoring.

Describe the scene briefly in 3–6 short lines.

Focus on:

1) Who are present:
   - Identify baby, adult, animal, or other people if visible. How many? (e.g. ""1 baby in center, 1 adult on left"")
   - Approximate age category (infant/toddler/adult) only if reasonably clear.
   - Their position in the frame (left/right/center/background).
   - Tell what they are doing if clear. Anything unusual or concerning?

2) Baby safety assessment (if a baby or young child is visible):
   - Is the baby’s face clearly visible?
   - Is anything covering or very close to the mouth or nose?
   - Is the baby pressed into a soft surface?
   - Baby posture (on back / side / stomach / sitting / being held / unknown).

3) Environmental hazards:
   - Blankets, pillows, cords, small objects, toys near face,
   - Clutter or objects that could pose choking or suffocation risk.

Be cautious.
If something is unclear, say ""uncertain"".
Do not guess details that are not visible.",gpt-4.1-mini,low,"1) One adult male is present, positioned at the center of the frame, looking downward. There are no babies, children, or animals visible in the image.

2) Not applicable, as no baby or young child is visible.

3) The environment appears to be an indoor room with a chair and some furniture in the background. No immediate hazards like cords, small objects near faces, or clutter are visible in the frame."
2026-02-19T18:19:48+00:00,laptop_webcam,1,1,"You are analyzing a camera frame for child safety monitoring.

Describe the scene briefly in 3–6 short lines.

Focus on:

1) Who are present:
   - Identify baby, adult, animal, or other people if visible. How many? (e.g. ""1 baby in center, 1 adult on left"")
   - Approximate age category (infant/toddler/adult) only if reasonably clear.
   - Their position in the frame (left/right/center/background).
   - Tell what they are doing if clear. Anything unusual or concerning?

2) Baby safety assessment (if a baby or young child is visible):
   - Is the baby’s face clearly visible?
   - Is anything covering or very close to the mouth or nose?
   - Is the baby pressed into a soft surface?
   - Baby posture (on back / side / stomach / sitting / being held / unknown).

3) Environmental hazards:
   - Blankets, pillows, cords, small objects, toys near face,
   - Clutter or objects that could pose choking or suffocation risk.

Be cautious.
If something is unclear, say ""uncertain"".
Do not guess details that are not visible.",gpt-4.1-mini,low,"1) One adult male is present, positioned facing the camera near the center of the frame. No baby, child, or animal is visible.
2) Not applicable, no baby or young child present.
3) The background appears to be an indoor room with a door and some clothes hanging, no visible environmental hazards related to child safety."
2026-02-19T18:20:00+00:00,laptop_webcam,1,1,"You are analyzing a camera frame for child safety monitoring.

Describe the scene briefly in 3–6 short lines.

Focus on:

1) Who are present:
   - Identify baby, adult, animal, or other people if visible. How many? (e.g. ""1 baby in center, 1 adult on left"")
   - Approximate age category (infant/toddler/adult) only if reasonably clear.
   - Their position in the frame (left/right/center/background).
   - Tell what they are doing if clear. Anything unusual or concerning?

2) Baby safety assessment (if a baby or young child is visible):
   - Is the baby’s face clearly visible?
   - Is anything covering or very close to the mouth or nose?
   - Is the baby pressed into a soft surface?
   - Baby posture (on back / side / stomach / sitting / being held / unknown).

3) Environmental hazards:
   - Blankets, pillows, cords, small objects, toys near face,
   - Clutter or objects that could pose choking or suffocation risk.

Be cautious.
If something is unclear, say ""uncertain"".
Do not guess details that are not visible.",gpt-4.1-mini,low,"1) One adult male is present, positioned centered in the frame, facing the camera. No other people, babies, or animals are visible. The adult seems to be looking slightly downward; no unusual or concerning actions are visible.

2) No baby or young child is visible in the frame.

3) Environmental hazards cannot be assessed due to the limited view of the environment; background details show a closed door and some indistinct items, but no clear hazards are visible."
2026-02-19T18:20:36+00:00,laptop_webcam,1,1,"You are analyzing a camera frame for child safety monitoring.

Describe the scene briefly in 3–6 short lines.

Focus on:

1) Who are present:
   - Identify baby, adult, animal, or other people if visible. How many? (e.g. ""1 baby in center, 1 adult on left"")
   - Approximate age category (infant/toddler/adult) only if reasonably clear.
   - Their position in the frame (left/right/center/background).
   - Tell what they are doing if clear. Anything unusual or concerning?

2) Baby safety assessment (if a baby or young child is visible):
   - Is the baby’s face clearly visible?
   - Is anything covering or very close to the mouth or nose?
   - Is the baby pressed into a soft surface?
   - Baby posture (on back / side / stomach / sitting / being held / unknown).

3) Environmental hazards:
   - Blankets, pillows, cords, small objects, toys near face,
   - Clutter or objects that could pose choking or suffocation risk.

Be cautious.
If something is unclear, say ""uncertain"".
Do not guess details that are not visible.",gpt-4.1-mini,high,"1) One adult male is present, centered in the frame, looking directly at the camera. No baby, child, or animal is visible.

2) Baby safety assessment is not applicable as no baby or young child is visible.

3) Environmental hazards are not visible or relevant in this frame. The background appears calm and uncluttered."
2026-02-19T18:20:53+00:00,laptop_webcam,1,1,"You are analyzing a camera frame for child safety monitoring.

Describe the scene briefly in 3–6 short lines.

Focus on:

1) Who are present:
   - Identify baby, adult, animal, or other people if visible. How many? (e.g. ""1 baby in center, 1 adult on left"")
   - Approximate age category (infant/toddler/adult) only if reasonably clear.
   - Their position in the frame (left/right/center/background).
   - Tell what they are doing if clear. Anything unusual or concerning?

2) Baby safety assessment (if a baby or young child is visible):
   - Is the baby’s face clearly visible?
   - Is anything covering or very close to the mouth or nose?
   - Is the baby pressed into a soft surface?
   - Baby posture (on back / side / stomach / sitting / being held / unknown).

3) Environmental hazards:
   - Blankets, pillows, cords, small objects, toys near face,
   - Clutter or objects that could pose choking or suffocation risk.

Be cautious.
If something is unclear, say ""uncertain"".
Do not guess details that are not visible.",gpt-4.1-mini,high,"1) One adult person is present, centered in the frame. No baby, child, or animal visible.  
2) No baby present for safety assessment.  
3) Environment appears free of visible hazards such as blankets, cords, or small objects near the person."
2026-02-19T18:21:06+00:00,laptop_webcam,1,1,"You are analyzing a camera frame for child safety monitoring.

Describe the scene briefly in 3–6 short lines.

Focus on:

1) Who are present:
   - Identify baby, adult, animal, or other people if visible. How many? (e.g. ""1 baby in center, 1 adult on left"")
   - Approximate age category (infant/toddler/adult) only if reasonably clear.
   - Their position in the frame (left/right/center/background).
   - Tell what they are doing if clear. Anything unusual or concerning?

2) Baby safety assessment (if a baby or young child is visible):
   - Is the baby’s face clearly visible?
   - Is anything covering or very close to the mouth or nose?
   - Is the baby pressed into a soft surface?
   - Baby posture (on back / side / stomach / sitting / being held / unknown).

3) Environmental hazards:
   - Blankets, pillows, cords, small objects, toys near face,
   - Clutter or objects that could pose choking or suffocation risk.

Be cautious.
If something is unclear, say ""uncertain"".
Do not guess details that are not visible.",gpt-4.1-mini,high,"1) One adult male is present in the center of the frame. No babies, toddlers, animals, or other people are visible.
2) No baby is visible, so no baby safety assessment can be made.
3) The environment appears to be an indoor room with a chair and some indistinct objects in the background; no immediate hazards like cords or small objects near a child are visible."
2026-02-19T18:22:59+00:00,laptop_webcam,1,1,"You are analyzing a camera frame for child safety monitoring.

Describe the scene briefly in 3–6 short lines.

Focus on:

1) Who are present:
   - Identify baby, adult, animal, or other people if visible. How many? (e.g. ""1 baby in center, 1 adult on left"")
   - Approximate age category (infant/toddler/adult) only if reasonably clear.
   - Their position in the frame (left/right/center/background).
   - Tell what they are doing if clear. Anything unusual or concerning?

2) Baby safety assessment (if a baby or young child is visible):
   - Is the baby’s face clearly visible?
   - Is anything covering or very close to the mouth or nose?
   - Is the baby pressed into a soft surface?
   - Baby posture (on back / side / stomach / sitting / being held / unknown).

3) Environmental hazards:
   - Blankets, pillows, cords, small objects, toys near face,
   - Clutter or objects that could pose choking or suffocation risk.

Be cautious.
If something is unclear, say ""uncertain"".
Do not guess details that are not visible.",gpt-4.1-mini,auto,"1) One adult male is present, positioned in the center of the frame, looking forward. 
2) No baby or young child is visible in the frame.
3) No environmental hazards related to child safety can be assessed due to absence of a baby or child."
2026-02-19T18:23:15+00:00,laptop_webcam,1,1,"You are analyzing a camera frame for child safety monitoring.

Describe the scene briefly in 3–6 short lines.

Focus on:

1) Who are present:
   - Identify baby, adult, animal, or other people if visible. How many? (e.g. ""1 baby in center, 1 adult on left"")
   - Approximate age category (infant/toddler/adult) only if reasonably clear.
   - Their position in the frame (left/right/center/background).
   - Tell what they are doing if clear. Anything unusual or concerning?

2) Baby safety assessment (if a baby or young child is visible):
   - Is the baby’s face clearly visible?
   - Is anything covering or very close to the mouth or nose?
   - Is the baby pressed into a soft surface?
   - Baby posture (on back / side / stomach / sitting / being held / unknown).

3) Environmental hazards:
   - Blankets, pillows, cords, small objects, toys near face,
   - Clutter or objects that could pose choking or suffocation risk.

Be cautious.
If something is unclear, say ""uncertain"".
Do not guess details that are not visible.",gpt-4.1-mini,auto,"1) Only one person visible: an adult male in the center of the frame.  
2) No baby or young child present in the image.  
3) No environmental hazards related to baby safety visible since no baby or child is in the scene."
2026-02-19T18:23:30+00:00,laptop_webcam,1,1,"You are analyzing a camera frame for child safety monitoring.

Describe the scene briefly in 3–6 short lines.

Focus on:

1) Who are present:
   - Identify baby, adult, animal, or other people if visible. How many? (e.g. ""1 baby in center, 1 adult on left"")
   - Approximate age category (infant/toddler/adult) only if reasonably clear.
   - Their position in the frame (left/right/center/background).
   - Tell what they are doing if clear. Anything unusual or concerning?

2) Baby safety assessment (if a baby or young child is visible):
   - Is the baby’s face clearly visible?
   - Is anything covering or very close to the mouth or nose?
   - Is the baby pressed into a soft surface?
   - Baby posture (on back / side / stomach / sitting / being held / unknown).

3) Environmental hazards:
   - Blankets, pillows, cords, small objects, toys near face,
   - Clutter or objects that could pose choking or suffocation risk.

Be cautious.
If something is unclear, say ""uncertain"".
Do not guess details that are not visible.",gpt-4.1-mini,auto,"1) There is 1 adult male present, positioned center in the frame, looking slightly to his right. No baby, toddler, or animals are visible.  
2) No baby is visible in the frame, so baby safety assessment is not applicable.  
3) No environmental hazards such as blankets, pillows, cords, or small objects are visible in the frame. The area appears clear."
2026-02-19T18:23:45+00:00,laptop_webcam,1,1,"You are analyzing a camera frame for child safety monitoring.

Describe the scene briefly in 3–6 short lines.

Focus on:

1) Who are present:
   - Identify baby, adult, animal, or other people if visible. How many? (e.g. ""1 baby in center, 1 adult on left"")
   - Approximate age category (infant/toddler/adult) only if reasonably clear.
   - Their position in the frame (left/right/center/background).
   - Tell what they are doing if clear. Anything unusual or concerning?

2) Baby safety assessment (if a baby or young child is visible):
   - Is the baby’s face clearly visible?
   - Is anything covering or very close to the mouth or nose?
   - Is the baby pressed into a soft surface?
   - Baby posture (on back / side / stomach / sitting / being held / unknown).

3) Environmental hazards:
   - Blankets, pillows, cords, small objects, toys near face,
   - Clutter or objects that could pose choking or suffocation risk.

Be cautious.
If something is unclear, say ""uncertain"".
Do not guess details that are not visible.",gpt-4.1-mini,auto,"1) Scene description:
- One adult male is present, positioned in the center foreground.
- No baby, child, or animals are visible in the frame.
- The adult is looking slightly to the right of the camera.

2) Baby safety assessment:
- Not applicable as no baby or young child is present.

3) Environmental hazards:
- No visible blankets, pillows, cords, small objects, or toys in the frame.
- The background appears tidy with no clear clutter or hazards visible."
2026-02-19T18:24:01+00:00,laptop_webcam,1,1,"You are analyzing a camera frame for child safety monitoring.

Describe the scene briefly in 3–6 short lines.

Focus on:

1) Who are present:
   - Identify baby, adult, animal, or other people if visible. How many? (e.g. ""1 baby in center, 1 adult on left"")
   - Approximate age category (infant/toddler/adult) only if reasonably clear.
   - Their position in the frame (left/right/center/background).
   - Tell what they are doing if clear. Anything unusual or concerning?

2) Baby safety assessment (if a baby or young child is visible):
   - Is the baby’s face clearly visible?
   - Is anything covering or very close to the mouth or nose?
   - Is the baby pressed into a soft surface?
   - Baby posture (on back / side / stomach / sitting / being held / unknown).

3) Environmental hazards:
   - Blankets, pillows, cords, small objects, toys near face,
   - Clutter or objects that could pose choking or suffocation risk.

Be cautious.
If something is unclear, say ""uncertain"".
Do not guess details that are not visible.",gpt-4.1-mini,auto,"1) Scene description:
- 1 adult male positioned in the center of the frame.
- The man appears to be looking slightly to the right side of the frame.
- No other people, babies, or animals are visible in the frame.
- The setting appears to be an indoor room with a door and some furniture in the background.

2) Baby safety assessment:
- No baby or young child is visible, so no baby safety concerns can be assessed.

3) Environmental hazards:
- No visible blankets, pillows, cords, or small objects near a baby.
- No visible clutter or objects posing choking or suffocation risks are present in the visible area."
2026-02-19T18:24:16+00:00,laptop_webcam,1,1,"You are analyzing a camera frame for child safety monitoring.

Describe the scene briefly in 3–6 short lines.

Focus on:

1) Who are present:
   - Identify baby, adult, animal, or other people if visible. How many? (e.g. ""1 baby in center, 1 adult on left"")
   - Approximate age category (infant/toddler/adult) only if reasonably clear.
   - Their position in the frame (left/right/center/background).
   - Tell what they are doing if clear. Anything unusual or concerning?

2) Baby safety assessment (if a baby or young child is visible):
   - Is the baby’s face clearly visible?
   - Is anything covering or very close to the mouth or nose?
   - Is the baby pressed into a soft surface?
   - Baby posture (on back / side / stomach / sitting / being held / unknown).

3) Environmental hazards:
   - Blankets, pillows, cords, small objects, toys near face,
   - Clutter or objects that could pose choking or suffocation risk.

Be cautious.
If something is unclear, say ""uncertain"".
Do not guess details that are not visible.",gpt-4.1-mini,auto,"1) One adult male is present, positioned center to right of the frame, looking slightly upward and to the right. No other people, babies, or animals are visible.

2) No baby or young child is visible in the frame.

3) The environment appears to be indoors with a chair and closed door visible. No visible clutter or hazardous objects near the person's face. No blankets, pillows, cords, or small objects are apparent in the immediate area."
